10 , 0.98
10 , 0.76
10 , 1.0
10 , 0.84
10 , 0.66
10 , 0.6
10 , 0.88
10 , 0.92
10 , 0.96
10 , 0.96
10 , 0.94
10 , 0.92
10 , 0.92
10 , 0.7
10 , 0.94
10 , 1.0
10 , 0.9
10 , 1.0
10 , 0.62
10 , 0.92
10 , 0.7
10 , 0.98
10 , 0.92
10 , 0.92
10 , 0.58
10 , 0.96
10 , 0.92
10 , 0.98
10 , 0.96
10 , 0.94
10 , 0.96
10 , 0.56
10 , 0.92
10 , 0.96
10 , 0.88
10 , 0.98
10 , 1.0
10 , 0.94
10 , 0.72
10 , 0.98
10 , 0.9
10 , 0.8
10 , 0.94
10 , 0.88
10 , 0.92
10 , 0.94
10 , 0.86
10 , 0.86
10 , 0.98
10 , 0.86
10 , 0.94
10 , 0.9
10 , 0.86
10 , 0.9
10 , 0.98
10 , 0.96
10 , 0.68
10 , 0.94
10 , 0.94
10 , 0.94
10 , 0.68
10 , 0.8
10 , 0.98
10 , 0.9
10 , 0.84
10 , 0.98
10 , 0.96
10 , 0.88
10 , 1.0
10 , 0.88
10 , 0.86
10 , 0.9
10 , 0.94
10 , 0.92
10 , 1.0
10 , 0.9
10 , 0.96
10 , 0.96
10 , 0.94
10 , 0.62
10 , 0.94
10 , 0.98
10 , 0.94
10 , 0.96
10 , 0.92
10 , 0.96
10 , 0.98
10 , 0.96
10 , 0.98
10 , 0.78
10 , 0.9
10 , 0.96
10 , 0.9
10 , 0.94
10 , 0.88
10 , 0.88
10 , 0.88
10 , 1.0
10 , 0.8
10 , 0.84
20 , 0.98
20 , 0.9
20 , 0.92
20 , 0.9
20 , 0.96
20 , 0.98
20 , 0.96
20 , 0.98
20 , 0.94
20 , 0.9
20 , 0.98
20 , 0.94
20 , 0.94
20 , 0.96
20 , 1.0
20 , 0.94
20 , 0.96
20 , 0.96
20 , 1.0
20 , 0.96
20 , 0.88
20 , 1.0
20 , 0.94
20 , 0.92
20 , 1.0
20 , 0.9
20 , 0.92
20 , 0.9
20 , 0.98
20 , 0.96
20 , 0.94
20 , 0.96
20 , 0.96
20 , 0.92
20 , 0.92
20 , 0.96
20 , 0.98
20 , 0.96
20 , 0.98
20 , 1.0
20 , 0.94
20 , 0.92
20 , 0.86
20 , 0.98
20 , 0.98
20 , 0.94
20 , 0.92
20 , 0.9
20 , 0.98
20 , 0.96
20 , 0.92
20 , 0.98
20 , 0.9
20 , 0.9
20 , 1.0
20 , 0.98
20 , 0.96
20 , 0.92
20 , 0.94
20 , 0.96
20 , 0.98
20 , 0.96
20 , 0.94
20 , 0.98
20 , 0.98
20 , 0.88
20 , 0.98
20 , 0.96
20 , 0.92
20 , 0.96
20 , 0.96
20 , 0.92
20 , 0.86
20 , 0.86
20 , 0.96
20 , 0.94
20 , 0.94
20 , 0.96
20 , 0.98
20 , 0.96
20 , 0.98
20 , 0.92
20 , 0.9
20 , 0.98
20 , 0.96
20 , 0.94
20 , 0.92
20 , 0.96
20 , 0.94
20 , 0.98
20 , 0.98
20 , 1.0
20 , 0.9
20 , 0.84
20 , 1.0
20 , 0.92
20 , 0.96
20 , 0.88
20 , 0.98
20 , 1.0
30 , 0.96
30 , 0.92
30 , 0.96
30 , 0.98
30 , 0.98
30 , 0.92
30 , 0.92
30 , 0.96
30 , 0.92
30 , 0.86
30 , 1.0
30 , 0.98
30 , 0.96
30 , 1.0
30 , 0.94
30 , 0.84
30 , 0.98
30 , 0.96
30 , 0.96
30 , 0.96
30 , 0.92
30 , 1.0
30 , 0.98
30 , 0.98
30 , 0.96
30 , 0.96
30 , 0.96
30 , 0.88
30 , 0.94
30 , 0.98
30 , 0.9
30 , 0.98
30 , 0.94
30 , 0.9
30 , 0.96
30 , 0.96
30 , 0.98
30 , 0.94
30 , 0.98
30 , 0.96
30 , 0.96
30 , 0.98
30 , 0.96
30 , 0.98
30 , 0.98
30 , 0.98
30 , 0.96
30 , 0.86
30 , 0.86
30 , 0.98
30 , 0.94
30 , 0.88
30 , 0.94
30 , 0.86
30 , 0.98
30 , 1.0
30 , 0.98
30 , 0.98
30 , 0.94
30 , 1.0
30 , 0.96
30 , 0.94
30 , 0.96
30 , 0.94
30 , 0.96
30 , 1.0
30 , 0.94
30 , 0.92
30 , 0.96
30 , 0.96
30 , 0.88
30 , 1.0
30 , 0.98
30 , 1.0
30 , 1.0
30 , 0.96
30 , 0.94
30 , 0.94
30 , 0.94
30 , 0.96
30 , 0.96
30 , 0.96
30 , 1.0
30 , 1.0
30 , 0.94
30 , 0.92
30 , 1.0
30 , 1.0
30 , 0.96
30 , 0.88
30 , 0.98
30 , 0.98
30 , 0.96
30 , 0.9
30 , 0.94
30 , 0.96
