1 , 0.9685555555555554 , 0.01895479358961578 , 0.0003592842000249395
1.5 , 0.9729999999999995 , 0.014059446589705355 , 0.00019766803840877753
2 , 0.969444444444444 , 0.017182442019539328 , 0.00029523631375483075
2.5 , 0.9698888888888887 , 0.01724908299584442 , 0.0002975308641975291
3 , 0.9689999999999991 , 0.015972838274363403 , 0.0002551315625389685
3.5 , 0.9703333333333327 , 0.01430564408894614 , 0.0002046514527995996
4 , 0.9687777777777771 , 0.014873201444615746 , 0.0002212121212121199
